module	Sub category 1:	sub category 2:	sub category 3:	sub category 4:	sub category 5:	sub category 6:	sub category 7:	has descriptor	ontology ID	label	prefered label	parent class	exact synonym	exact match	close match	definition	comment	editors note	broad synonym	narrow synonym	cross refference	BCODMO master parameter	Entity subset	category subset
compound	phosphorus compound	phosphorus hydride	phosphanyl						CHEBI:29935	phosphanyl	phosphanyl	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus hydride	phosphanylium						CHEBI:29937	phosphanylium	phosphanylium	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus hydride	phosphonium						CHEBI:30282	phosphonium	phosphonium	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus hydride	phosphorane						CHEBI:30285	phosphorane	phosphorane	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion							CHEBI:33461	phosphorus oxoanion	phosphorus oxoanion	phosphorus compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	(dioxido)hydroxidodioxidophosphate(.1-)						CHEBI:29928	(dioxido)hydroxidodioxidophosphate(.1-)	(dioxido)hydroxidodioxidophosphate(.1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	(dioxido)trioxidophosphate(.2-)						CHEBI:29933	(dioxido)trioxidophosphate(.2-)	(dioxido)trioxidophosphate(.2-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	dioxidophosphate(1-)						CHEBI:44951	dioxidophosphate(1-)	dioxidophosphate(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	diphosphate ion						CHEBI:35782	diphosphate ion	diphosphate ion	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	diphosphate ion	diphosphate(1-)					CHEBI:33017	diphosphate(1-)	diphosphate(1-)	diphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	diphosphate ion	diphosphate(2-)					CHEBI:45212	diphosphate(2-)	diphosphate(2-)	diphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	diphosphate ion	diphosphate(3-)					CHEBI:33019	diphosphate(3-)	diphosphate(3-)	diphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	diphosphate ion	diphosphate(4-)					CHEBI:18361	diphosphate(4-)	diphosphate(4-)	diphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	diphosphonate(1-)						CHEBI:33463	diphosphonate(1-)	diphosphonate(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	diphosphonate(2-)						CHEBI:29262	diphosphonate(2-)	diphosphonate(2-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	dithiophosphate(2-)						CHEBI:74591	dithiophosphate(2-)	dithiophosphate(2-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	hydrogenselenophosphate						CHEBI:58618	hydrogenselenophosphate	hydrogenselenophosphate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	hydroxidooxidophosphate(.1-)						CHEBI:29926	hydroxidooxidophosphate(.1-)	hydroxidooxidophosphate(.1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	hypophosphite						CHEBI:24759	hypophosphite	hypophosphite	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	oxidophosphate(1-)						CHEBI:33125	oxidophosphate(1-)	oxidophosphate(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	peroxydiphosphate						CHEBI:29285	peroxydiphosphate	peroxydiphosphate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	peroxyphosphate						CHEBI:29283	peroxyphosphate	peroxyphosphate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphate ion						CHEBI:35780	phosphate ion	phosphate ion	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphate ion	dihydrogenphosphate					CHEBI:39745	dihydrogenphosphate	dihydrogenphosphate	phosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphate ion	hydrogenphosphate					CHEBI:43474	hydrogenphosphate	hydrogenphosphate	phosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphate ion	hydroxidotrioxidophosphate(.1-)					CHEBI:29925	hydroxidotrioxidophosphate(.1-)	hydroxidotrioxidophosphate(.1-)	phosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphate ion	phosphate(3-)					CHEBI:18367	phosphate(3-)	phosphate(3-)	phosphate ion										http://lod.bco-dmo.org/id/parameter/820747|http://lod.bco-dmo.org/id/parameter/937	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphate ion	tetraoxidophosphate(.2-)					CHEBI:29932	tetraoxidophosphate(.2-)	tetraoxidophosphate(.2-)	phosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphinate						CHEBI:29198	phosphinate	phosphinate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphite ion						CHEBI:26045	phosphite ion	phosphite ion	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphite ion	dihydrogenphosphite					CHEBI:29258	dihydrogenphosphite	dihydrogenphosphite	phosphite ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphite ion	trioxidophosphate(.2-)					CHEBI:29930	trioxidophosphate(.2-)	trioxidophosphate(.2-)	phosphite ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphite ion	hydrogenphosphite					CHEBI:29259	hydrogenphosphite	hydrogenphosphite	phosphite ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphite ion	hydroxidodioxidophosphate(.1-)					CHEBI:29927	hydroxidodioxidophosphate(.1-)	hydroxidodioxidophosphate(.1-)	phosphite ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphite ion	phosphite(3-)					CHEBI:45064	phosphite(3-)	phosphite(3-)	phosphite ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphonate(1-)						CHEBI:33462	phosphonate(1-)	phosphonate(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	phosphonate(2-)						CHEBI:16215	phosphonate(2-)	phosphonate(2-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	polyphosphate						CHEBI:16838	polyphosphate	polyphosphate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	selenophosphate						CHEBI:16144	selenophosphate	selenophosphate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	tenofovir(1-)						CHEBI:134504	tenofovir(1-)	tenofovir(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	thiophosphate(2-)						CHEBI:74752	thiophosphate(2-)	thiophosphate(2-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	trioxidophosphate(1-)						CHEBI:30932	trioxidophosphate(1-)	trioxidophosphate(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	triphosphate ion						CHEBI:15266	triphosphate ion	triphosphate ion	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	triphosphate ion	cyclotriphosphate(3-)					CHEBI:57801	cyclotriphosphate(3-)	cyclotriphosphate(3-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	triphosphate ion	triphosphate(1-)					CHEBI:48313	triphosphate(1-)	triphosphate(1-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	triphosphate ion	triphosphate(2-)					CHEBI:48314	triphosphate(2-)	triphosphate(2-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	triphosphate ion	triphosphate(3-)					CHEBI:48315	triphosphate(3-)	triphosphate(3-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	triphosphate ion	triphosphate(4-)					CHEBI:48316	triphosphate(4-)	triphosphate(4-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphorus oxoanion	triphosphate ion	triphosphate(5-)					CHEBI:18036	triphosphate(5-)	triphosphate(5-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphate mineral							CHEBI:46723	phosphate mineral	phosphate mineral	phosphorus compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphate mineral	ammonium magnesium phosphate hexahydrate						CHEBI:149427	ammonium magnesium phosphate hexahydrate	ammonium magnesium phosphate hexahydrate	phosphate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphate mineral	apatite						CHEBI:52254	apatite	apatite	phosphate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	phosphorus compound	phosphate mineral	xenotime						CHEBI:46724	xenotime	xenotime	phosphate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound								CHEBI:26217	potassium compound	potassium compound	compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt							CHEBI:26218	potassium salt	potassium salt	potassium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	dipotassium hydrogen phosphate						CHEBI:131527	dipotassium hydrogen phosphate	dipotassium hydrogen phosphate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium acetate						CHEBI:32029	potassium acetate	potassium acetate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium aluminium sulfate						CHEBI:86463	potassium aluminium sulfate	potassium aluminium sulfate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium bromate						CHEBI:32030	potassium bromate	potassium bromate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium bromide						CHEBI:32030	potassium bromide	potassium bromide	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium carbonate						CHEBI:131526	potassium carbonate	potassium carbonate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium chloride						CHEBI:32588	potassium chloride	potassium chloride	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium chromate						CHEBI:75249	potassium chromate	potassium chromate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium citrate (anhydrous)						CHEBI:64733	potassium citrate (anhydrous)	potassium citrate (anhydrous)	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium cyanide						CHEBI:33191	potassium cyanide	potassium cyanide	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium dichromate						CHEBI:53444	potassium dichromate	potassium dichromate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium dihydrogen phosphate						CHEBI:63036	potassium dihydrogen phosphate	potassium dihydrogen phosphate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium fluoride						CHEBI:66872	potassium fluoride	potassium fluoride	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium formate						CHEBI:63316	potassium formate	potassium formate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium hydrogencarbonate						CHEBI:81862	potassium hydrogencarbonate	potassium hydrogencarbonate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium iodide						CHEBI:8346	potassium iodide	potassium iodide	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium nitrate						CHEBI:63043	potassium nitrate	potassium nitrate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium salt	potassium sulfate						CHEBI:32036	potassium sulfate	potassium sulfate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium hydroxide							CHEBI:32035	potassium hydroxide	potassium hydroxide	potassium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	potassium compound	potassium oxide							CHEBI:88321	potassium oxide	potassium oxide	potassium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	rubidium compound								CHEBI:37126	rubidium compound	rubidium compound	compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	rubidium compound	rubidium hydroxide							CHEBI:32108	rubidium hydroxide	rubidium hydroxide	rubidium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	selenium compound								CHEBI:26628	selenium compound	selenium compound	compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	selenium compound	selenium oxoanion							CHEBI:33488	selenium oxoanion	selenium oxoanion	selenium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
